"MOLECULE","Prediction"
"ACT9_M_159881",5.70337420701143
"ACT9_M_159882",5.67093999780702
"ACT9_M_159883",6.16150970167319
"ACT9_M_159884",5.50367982085665
"ACT9_M_159885",5.87944307345491
"ACT9_M_159886",5.75351983154332
"ACT9_M_159887",5.69884757117035
"ACT9_M_159888",5.49317225408935
"ACT9_M_159889",5.81466584051999
"ACT9_M_159890",5.70084219729965
"ACT9_M_159891",5.8946866158672
"ACT9_M_159892",5.84170292510326
"ACT9_M_159893",6.02794198595848
"ACT9_M_159894",5.17037343548119
"ACT9_M_159895",5.67162849293457
"ACT9_M_159896",5.85869568915429
"ACT9_M_159897",5.63660526872822
"ACT9_M_159898",6.21134141125541
"ACT9_M_159899",6.32616389592352
"ACT9_M_159900",5.50883989336979
"ACT9_M_159918",6.29142279099924
"ACT9_M_159919",6.66830591666667
"ACT9_M_159920",5.60602073809524
"ACT9_M_159923",6.34041879099924
"ACT9_M_159926",5.69544787878788
"ACT9_M_159927",4.88041619777445
"ACT9_M_159932",4.96157183287546
"ACT9_M_159985",6.40120153571429
"ACT9_M_159986",6.2074024364606
"ACT9_M_159987",6.3898600172444
"ACT9_M_159988",6.49178153857601
"ACT9_M_159989",5.98074205952381
"ACT9_M_159990",5.6259155
"ACT9_M_160038",6.93458342974156
"ACT9_M_160040",7.34801917630899
"ACT9_M_160041",7.25279548674984
"ACT9_M_160042",7.1883271018077
"ACT9_M_160043",6.98587568838444
"ACT9_M_160044",6.7780849659165
"ACT9_M_160045",7.87603610801821
"ACT9_M_160046",7.22847084686888
"ACT9_M_160047",7.36935550460698
"ACT9_M_160048",6.99763405390443
"ACT9_M_160049",7.47719642821809
"ACT9_M_160050",7.15620279924984
"ACT9_M_160051",7.97831021588828
"ACT9_M_160052",7.21695002777778
"ACT9_M_160053",7.49985782718024
"ACT9_M_160054",7.80893731927148
"ACT9_M_160055",6.8130531664937
"ACT9_M_160056",7.87501010775336
"ACT9_M_160057",7.15417024462799
"ACT9_M_160058",6.75753459523809
"ACT9_M_160065",6.79289500025437
"ACT9_M_160105",6.07923841246499
"ACT9_M_160106",5.94497982142857
"ACT9_M_160116",5.92104115476191
"ACT9_M_160117",5.32164018181818
"ACT9_M_160118",5.87171342460317
"ACT9_M_160119",5.709988
"ACT9_M_160120",5.28094802289377
"ACT9_M_160121",5.89626554166667
"ACT9_M_160122",5.74300047420635
"ACT9_M_160156",7.6596222843143
"ACT9_M_160157",7.13943457711039
"ACT9_M_160158",5.75546601587302
"ACT9_M_160159",5.79990766134085
"ACT9_M_160164",6.41685645405983
"ACT9_M_160178",6.33841927777778
"ACT9_M_160182",5.01789878904429
"ACT9_M_160183",5.35425564057239
"ACT9_M_160190",5.90668760066863
"ACT9_M_160274",6.55550372988977
"ACT9_M_160275",6.404600375
"ACT9_M_160276",6.61696612419872
"ACT9_M_160277",6.29225878431373
"ACT9_M_160278",6.66516294047619
"ACT9_M_160302",6.25141580287115
"ACT9_M_160303",6.25008993382353
"ACT9_M_160308",5.45813958333333
"ACT9_M_160309",5.69672698809524
"ACT9_M_160384",5.97896138888889
"ACT9_M_160385",5.53933605555556
"ACT9_M_160386",5.79603224242424
"ACT9_M_160387",6.08660976068376
"ACT9_M_160388",6.08660976068376
"ACT9_M_160389",6.54859776960784
"ACT9_M_160390",6.47342483712121
"ACT9_M_160391",6.68687061904762
"ACT9_M_160392",6.56010197619048
"ACT9_M_160393",6.62026449242424
"ACT9_M_160394",6.35661144642857
"ACT9_M_160395",6.46309663888889
"ACT9_M_160396",6.45642192526455
"ACT9_M_160397",6.38493458456486
"ACT9_M_160398",6.57221578571429
"ACT9_M_160405",6.07401849507168
"ACT9_M_160406",5.715275498779
"ACT9_M_160407",5.83088533680556
"ACT9_M_160408",5.90947412526709
"ACT9_M_160409",6.12405030952381
"ACT9_M_160410",6.31657133878968
"ACT9_M_160412",6.72805880613912
"ACT9_M_160413",6.5774030323296
"ACT9_M_160414",6.69343712359944
"ACT9_M_160415",6.38240225763126
"ACT9_M_160422",6.183259283571
"ACT9_M_160423",5.31731620703934
"ACT9_M_160424",5.58211913095238
"ACT9_M_160425",5.49023292261905
"ACT9_M_160426",5.72939904761905
"ACT9_M_160427",5.54055029761905
"ACT9_M_160428",6.0938095
"ACT9_M_160429",5.424840873706
"ACT9_M_160430",5.23322779037267
"ACT9_M_160431",6.2469034375
"ACT9_M_160432",6.10687525
"ACT9_M_160433",6.94292136437909
"ACT9_M_160436",5.844421
"ACT9_M_160475",5.71918060119048
"ACT9_M_160477",5.49730418223443
"ACT9_M_160478",5.09754583730159
"ACT9_M_160480",5.16958428205128
"ACT9_M_160482",5.75785253787879
"ACT9_M_160485",5.33898513095238
"ACT9_M_160486",5.91474113888889
"ACT9_M_160488",6.14439663888889
"ACT9_M_160489",5.60777513888889
"ACT9_M_160490",5.60777513888889
"ACT9_M_160507",6.83814697222222
"ACT9_M_160508",5.04474836951012
"ACT9_M_160566",6.80433527380952
"ACT9_M_160567",6.27651279080701
"ACT9_M_160581",5.40292672115385
"ACT9_M_160582",6.46818357326007
"ACT9_M_160583",6.82081203431373
"ACT9_M_160584",6.28748257738095
"ACT9_M_160586",6.36906399119526
"ACT9_M_160587",6.53852661260231
"ACT9_M_160588",6.53852661260231
"ACT9_M_160589",6.98170208338153
"ACT9_M_160590",6.50137010569106
"ACT9_M_160596",8.2450476734944
"ACT9_M_160597",6.064238375
"ACT9_M_160606",5.07331934902597
"ACT9_M_160623",5.12234849603175
"ACT9_M_160624",4.99790165079365
"ACT9_M_160637",4.93272510970973
"ACT9_M_160642",6.38668274737762
"ACT9_M_160643",6.38668274737762
"ACT9_M_160644",6.50014199737762
"ACT9_M_160645",6.50014199737762
"ACT9_M_160646",6.5909500067402
"ACT9_M_160647",6.39166594791667
"ACT9_M_160648",6.50715767511655
"ACT9_M_160649",6.50715767511655
"ACT9_M_160650",6.41456504727564
"ACT9_M_160651",6.47037572767857
"ACT9_M_160652",6.63709617340686
"ACT9_M_160653",6.65255008249777
"ACT9_M_160654",5.929733875
"ACT9_M_160655",6.1896063802521
"ACT9_M_160656",6.06628446635309
"ACT9_M_160657",6.07362389141414
"ACT9_M_160658",5.52855800747863
"ACT9_M_160659",5.62143344055944
"ACT9_M_160660",6.11345843208181
"ACT9_M_160661",6.2405101547619
"ACT9_M_160662",5.85598575
"ACT9_M_160681",8.31774900091575
"ACT9_M_160682",8.29191866025641
"ACT9_M_160683",7.8600280849359
"ACT9_M_160684",8.04473266025641
"ACT9_M_160685",7.96391109775641
"ACT9_M_160686",8.0598043974359
"ACT9_M_160687",8.38204749358974
"ACT9_M_160688",5.08314719551282
"ACT9_M_160690",6.06384398465834
"ACT9_M_160691",5.73147708928572
"ACT9_M_160692",6.39816616666667
"ACT9_M_160693",6.36423052777778
"ACT9_M_160694",6.21571190346791
"ACT9_M_160695",6.98145684920635
"ACT9_M_160696",5.89917661309524
"ACT9_M_160704",4.92871166819292
"ACT9_M_160705",6.94788839675113
"ACT9_M_160707",6.85572425134669
"ACT9_M_160708",7.05124875
"ACT9_M_160731",5.64741448809524
"ACT9_M_160732",5.09060581944445
"ACT9_M_160733",5.53916983712121
"ACT9_M_160734",5.22079450378788
"ACT9_M_160735",5.09783525
"ACT9_M_160736",6.34513945833333
"ACT9_M_160737",6.21744695634921
"ACT9_M_160738",6.29532888461538
"ACT9_M_160739",6.4673719535114
"ACT9_M_160740",6.5111897035114
"ACT9_M_160741",6.5111897035114
"ACT9_M_160742",6.5111897035114
"ACT9_M_160778",7.05852057405143
"ACT9_M_160779",6.93249381132617
"ACT9_M_160780",6.50314207305936
"ACT9_M_160795",5.82029966666667
"ACT9_M_160798",5.85962853174603
"ACT9_M_160806",6.04224614215686
"ACT9_M_160817",5.65184836507937
"ACT9_M_160851",6.30234305555556
"ACT9_M_160867",5.49533165656566
"ACT9_M_160871",6.19537699404762
"ACT9_M_160873",5.21203371212121
"ACT9_M_160875",5.88366042550505
"ACT9_M_160876",6.12158271527778
"ACT9_M_160882",5.80347462247475
"ACT9_M_160883",5.11527059902597
"ACT9_M_160884",5.01579106804307
"ACT9_M_160886",5.52282909632035
"ACT9_M_160887",6.0238941984127
"ACT9_M_160888",5.75817287265512
"ACT9_M_160903",6.44042372836539
"ACT9_M_160904",5.66374517857143
"ACT9_M_160905",6.67400512029438
"ACT9_M_160906",6.17099594017094
"ACT9_M_160907",5.38123810531258
"ACT9_M_160916",6.47752798504273
"ACT9_M_160923",5.38072254545455
"ACT9_M_160925",6.25955138109507
"ACT9_M_160927",7.62755414285714
"ACT9_M_160929",6.71852327146465
"ACT9_M_160970",5.82899066025641
"ACT9_M_160971",6.36643078904429
"ACT9_M_160972",6.16960525
"ACT9_M_160973",6.41860559087481
"ACT9_M_160974",6.20272916666667
"ACT9_M_160975",6.43354047435898
"ACT9_M_160976",6.39842422435897
"ACT9_M_160977",6.462156
"ACT9_M_160978",6.30180654166667
"ACT9_M_160979",6.64655643382353
"ACT9_M_160980",6.65996830882353
"ACT9_M_160981",5.984021625
"ACT9_M_160982",6.16850257469654
"ACT9_M_160983",6.08247291819292
"ACT9_M_160984",6.11006877777778
"ACT9_M_160985",6.47312358333333
"ACT9_M_160986",6.16673190591398
"ACT9_M_160987",5.89974344052439
"ACT9_M_160988",6.35651495632146
"ACT9_M_160989",6.5490110625
"ACT9_M_160990",5.66830030555556
"ACT9_M_160991",5.81004403179423
"ACT9_M_160992",6.13200382142857
"ACT9_M_160993",6.25625590277778
"ACT9_M_160994",5.61437648051948
"ACT9_M_160995",5.78602821428572
"ACT9_M_160996",5.69241413095238
"ACT9_M_160997",5.80829203609626
"ACT9_M_160998",5.01948122619048
"ACT9_M_161006",5.10793765620491
"ACT9_M_161007",6.31209286111111
"ACT9_M_161017",6.99358283439185
"ACT9_M_161019",6.72071097803674
"ACT9_M_161020",7.26677323288483
"ACT9_M_161022",6.64521279854956
"ACT9_M_161023",5.55444738888889
"ACT9_M_161026",7.59660177752769
"ACT9_M_161027",6.03731436904762
"ACT9_M_161030",7.25313091628264
"ACT9_M_161031",7.1987387373668
"ACT9_M_161032",7.26623068816045
"ACT9_M_161033",6.80070098771121
"ACT9_M_161034",7.43781102071678
"ACT9_M_161035",7.39207934409341
"ACT9_M_161036",7.09539264646465
"ACT9_M_161037",7.09870559090909
"ACT9_M_161038",7.01199243181818
"ACT9_M_161039",6.67417122580645
"ACT9_M_161040",7.54791072332528
"ACT9_M_161041",7.54791072332528
"ACT9_M_161042",6.88440435599817
"ACT9_M_161043",6.32803470512821
"ACT9_M_161044",7.43867125407925
"ACT9_M_161045",6.93077813278388
"ACT9_M_161046",6.54333294047619
"ACT9_M_161047",6.48570626447044
"ACT9_M_161048",6.14114436111111
"ACT9_M_161049",6.36284193986569
"ACT9_M_161050",6.73921052380952
"ACT9_M_161051",6.84491119623234
"ACT9_M_161052",6.78929438945578
"ACT9_M_161053",7.00701067839419
"ACT9_M_161054",6.76198416526611
"ACT9_M_161055",6.46203735714286
"ACT9_M_161056",6.83018298484849
"ACT9_M_161057",6.24086552380952
"ACT9_M_161058",7.37140742094017
"ACT9_M_161059",7.26623068816045
"ACT9_M_161060",6.59803551709402
"ACT9_M_161061",6.45122358333333
"ACT9_M_161062",6.1447783531746
"ACT9_M_161063",6.2028602626634
"ACT9_M_161064",6.04928115092097
"ACT9_M_161065",6.99241884126535
"ACT9_M_161066",6.79431954076377
"ACT9_M_161067",6.36667424183007
"ACT9_M_161068",6.10076572198879
"ACT9_M_161069",5.98414355532213
"ACT9_M_161070",6.82610472222222
"ACT9_M_161071",6.52541918650794
"ACT9_M_161072",6.93421173115079
"ACT9_M_161073",6.85285113333333
"ACT9_M_161074",6.55273595882936
"ACT9_M_161075",6.2156745751634
"ACT9_M_161076",6.85571823809524
"ACT9_M_161077",6.67288564375
"ACT9_M_161078",6.60631257051282
"ACT9_M_161079",6.250029
"ACT9_M_161080",6.41336897619048
"ACT9_M_161081",7.0601225952381
"ACT9_M_161082",7.42419694871795
"ACT9_M_161083",6.4926991984127
"ACT9_M_161084",6.5698574484127
"ACT9_M_161085",6.44050166666667
"ACT9_M_161086",6.2715595
"ACT9_M_161087",6.48661488614164
"ACT9_M_161088",7.24555526857864
"ACT9_M_161089",6.22081008333333
"ACT9_M_161090",6.65496188888889
"ACT9_M_161091",6.49315038888889
"ACT9_M_161092",7.22168976167134
"ACT9_M_161093",6.80511571679399
"ACT9_M_161094",6.00493980357143
"ACT9_M_161095",6.44672142933007
"ACT9_M_161096",6.38932972222222
"ACT9_M_161097",6.84380309226191
"ACT9_M_161098",6.84380309226191
"ACT9_M_161099",6.91717889903846
"ACT9_M_161100",6.26137233333333
"ACT9_M_161101",6.34589355555556
"ACT9_M_161102",6.27253648809524
"ACT9_M_161103",6.45833501984127
"ACT9_M_161104",7.2459704047619
"ACT9_M_161105",6.45423927597403
"ACT9_M_161106",6.52321555497281
"ACT9_M_161107",6.36076177719503
"ACT9_M_161108",6.38932972222222
"ACT9_M_161109",6.2634667219888
"ACT9_M_161110",6.17683647222222
"ACT9_M_161111",5.76524091246499
"ACT9_M_161112",6.2738871492674
"ACT9_M_161113",6.58261766666667
"ACT9_M_161114",6.17916788888889
"ACT9_M_161115",6.1667
"ACT9_M_161116",6.5526353003663
"ACT9_M_161141",5.55759363888889
"ACT9_M_161142",6.00759456823732
"ACT9_M_161143",6.42772106248653
"ACT9_M_161144",5.95492761706349
"ACT9_M_161145",6.28463426313964
"ACT9_M_161146",6.34807052677225
"ACT9_M_161154",6.77834046521622
"ACT9_M_161155",7.64049397990864
"ACT9_M_161156",6.5238519549823
"ACT9_M_161157",6.88164569210698
"ACT9_M_161158",7.40846943143091
"ACT9_M_161159",7.48636394905143
"ACT9_M_161160",8.05911003857376
"ACT9_M_161185",7.33406073172089
"ACT9_M_161186",8.12571731635154
"ACT9_M_161187",7.37294524357015
"ACT9_M_161188",7.92050105307315
"ACT9_M_161189",7.51345731963298
"ACT9_M_161190",7.37188475949867
"ACT9_M_161191",7.12386337488329
"ACT9_M_161192",6.66681867250233
"ACT9_M_161193",7.10316539045105
"ACT9_M_161194",7.00747572378439
"ACT9_M_161195",7.524952092832
"ACT9_M_161196",8.26992091826923
"ACT9_M_161197",8.30927007692308
"ACT9_M_161198",7.7483186547619
"ACT9_M_161199",7.72144722607376
"ACT9_M_161200",5.47771852777778
"ACT9_M_161201",5.55797282417582
"ACT9_M_161203",5.65022572222222
"ACT9_M_161204",5.65022572222222
"ACT9_M_161205",5.55703782417582
"ACT9_M_161209",6.59499960294117
"ACT9_M_161211",6.61445906524276
"ACT9_M_161212",6.72309786881419
"ACT9_M_161213",6.34645152777778
"ACT9_M_161218",6.66093805700101
"ACT9_M_161228",5.94197496405229
"ACT9_M_161230",6.51803734866767
"ACT9_M_161231",6.44478242536181
"ACT9_M_161232",5.96535369444444
"ACT9_M_161234",6.24228554738562
"ACT9_M_161241",5.79483539880952
"ACT9_M_161243",5.90314901068376
"ACT9_M_161244",5.90314901068376
"ACT9_M_161263",5.51526463095238
"ACT9_M_161264",5.37727604761905
"ACT9_M_161265",5.52857370612359
"ACT9_M_161266",5.27336046969697
"ACT9_M_161267",5.15485757242395
"ACT9_M_161268",5.276138373706
"ACT9_M_161269",7.07347523276008
"ACT9_M_161270",6.064238375
"ACT9_M_161271",6.064238375
"ACT9_M_161272",7.51129668457897
"ACT9_M_161273",6.90369107305936
"ACT9_M_161274",6.5917363947034
"ACT9_M_161275",7.03958965779325
"ACT9_M_161276",6.9208561474359
"ACT9_M_161278",6.90030616666667
"ACT9_M_161279",7.31079037885154
"ACT9_M_161280",6.83959958123249
"ACT9_M_161317",5.19838462878788
"ACT9_M_161318",5.60619188461539
"ACT9_M_161319",5.40700796794872
"ACT9_M_161321",4.99689696212121
"ACT9_M_161324",5.46190654166667
"ACT9_M_161339",5.55553167640693
"ACT9_M_161345",5.27706294597069
"ACT9_M_161346",5.16242343956044
"ACT9_M_161350",6.645324
"ACT9_M_161351",6.645324
"ACT9_M_161369",6.25433254332126
"ACT9_M_161370",6.25433254332126
"ACT9_M_161371",6.71454643083387
"ACT9_M_161375",7.61164964395245
"ACT9_M_161376",7.62132339395245
"ACT9_M_161377",6.59669032112332
"ACT9_M_161378",5.89591626923077
"ACT9_M_161379",6.876605
"ACT9_M_161409",6.37466708485305
"ACT9_M_161410",6.37381207905983
"ACT9_M_161411",6.53830782905983
"ACT9_M_161499",6.56092649558672
"ACT9_M_161500",5.925603
"ACT9_M_161501",6.63148166609432
"ACT9_M_161502",6.44355233333333
"ACT9_M_161503",6.3195325
"ACT9_M_161504",6.54320683333333
"ACT9_M_161505",6.61463186047495
"ACT9_M_161506",6.73288610196018
"ACT9_M_161507",6.29041024183007
"ACT9_M_161508",6.35584270238095
"ACT9_M_161509",6.68195518636364
"ACT9_M_161510",5.90587025
"ACT9_M_161511",6.72687605311564
"ACT9_M_161512",5.9205965
"ACT9_M_161513",6.45239222985348
"ACT9_M_161514",6.64256768636364
"ACT9_M_161515",6.31501875238095
"ACT9_M_161516",6.9391632219888
"ACT9_M_161517",6.67740519380828
"ACT9_M_161518",6.81951389334833
"ACT9_M_161519",6.38584825
"ACT9_M_161520",6.18340509126984
"ACT9_M_161521",6.74523478168707
"ACT9_M_161522",6.52533620017447
"ACT9_M_161523",6.574849408094
"ACT9_M_161524",6.8286724960269
"ACT9_M_161525",6.74782578168707
"ACT9_M_161526",6.84951554450759
"ACT9_M_161527",6.8358659719888
"ACT9_M_161532",6.60768939028945
"ACT9_M_161533",7.0494337054123
"ACT9_M_161537",5.91746204166667
"ACT9_M_161538",4.8767169438971
"ACT9_M_161539",6.31235234920635
"ACT9_M_161540",6.01847416666667
"ACT9_M_161541",6.51183965247253
"ACT9_M_161542",6.75602090277778
"ACT9_M_161543",6.71897257264957
"ACT9_M_161544",6.29846363194444
"ACT9_M_161545",6.25120665277778
"ACT9_M_161546",6.13764715277778
"ACT9_M_161547",6.83026095964452
"ACT9_M_161548",6.75505208653846
"ACT9_M_161549",6.061461
"ACT9_M_161550",6.75267908333333
"ACT9_M_161551",5.98248548611111
"ACT9_M_161552",5.908819875
"ACT9_M_161553",6.12205083333333
"ACT9_M_161554",6.68274642712843
"ACT9_M_161555",6.6047699033189
"ACT9_M_161556",7.06108972222222
"ACT9_M_161557",6.38381159632035
"ACT9_M_161558",6.70600319949495
"ACT9_M_161559",6.34936481060606
"ACT9_M_161560",6.34219972727273
"ACT9_M_161561",6.65509276695527
"ACT9_M_161562",7.06844106746032
"ACT9_M_161563",6.59193144771242
"ACT9_M_161564",6.30519769771242
"ACT9_M_161565",6.89991621527778
"ACT9_M_161566",6.48080788194444
"ACT9_M_161567",6.4340937254902
"ACT9_M_161568",6.26832004166667
"ACT9_M_161569",6.48561079885392
"ACT9_M_161570",6.45875297435898
"ACT9_M_161571",6.48406650718726
"ACT9_M_161572",6.21078596780303
"ACT9_M_161573",6.65873613888889
"ACT9_M_161574",6.32905493055555
"ACT9_M_161575",6.052636125
"ACT9_M_161576",6.50276916993464
"ACT9_M_161584",5.65399295238095
"ACT9_M_161585",6.44959969230769
"ACT9_M_161589",5.52504223196248
"ACT9_M_161623",6.25471480555556
"ACT9_M_161624",5.8978855
"ACT9_M_161625",6.34571154820838
"ACT9_M_161626",6.33351760587121
"ACT9_M_161627",6.41291933333333
"ACT9_M_161628",6.31922871283787
"ACT9_M_161629",6.02381941666667
"ACT9_M_161630",5.98852861904762
"ACT9_M_161631",6.10717916666667
"ACT9_M_161632",5.97331883333333
"ACT9_M_161633",6.7758878085269
"ACT9_M_161634",6.04655991666667
"ACT9_M_161635",6.30891636904762
"ACT9_M_161636",6.43258090114955
"ACT9_M_161637",6.27311352236168
"ACT9_M_161638",6.51153237982503
"ACT9_M_161639",6.4349698251634
"ACT9_M_161640",6.4093465
"ACT9_M_161641",6.44658336101191
"ACT9_M_161642",6.3348360736753
"ACT9_M_161643",6.41941798755656
"ACT9_M_161644",6.73100507809343
"ACT9_M_161645",6.21559759821429
"ACT9_M_161646",6.40878826488095
"ACT9_M_161647",6.44772569421102
"ACT9_M_161648",6.2741269799253
"ACT9_M_161649",6.33026581325864
"ACT9_M_161650",6.55788591666667
"ACT9_M_161651",6.5773421694205
"ACT9_M_161652",6.41446697708333
"ACT9_M_161653",6.81542031204421
"ACT9_M_161654",6.81599654301948
"ACT9_M_161656",6.44781474603175
"ACT9_M_161657",7.20897506410256
"ACT9_M_161658",6.9288253021978
"ACT9_M_161659",6.90371083333333
"ACT9_M_161660",6.95612031410256
"ACT9_M_161661",6.34692519047619
"ACT9_M_161662",7.0627486474359
"ACT9_M_161663",7.20607608394383
"ACT9_M_161664",7.0487723021978
"ACT9_M_161665",6.90613269009217
"ACT9_M_161666",7.4218992797619
"ACT9_M_161667",7.2750266547619
"ACT9_M_161668",7.27726215934066
"ACT9_M_161669",7.64113551053113
"ACT9_M_161670",7.51224441666667
"ACT9_M_161671",7.14592710576923
"ACT9_M_161672",7.41472571886447
"ACT9_M_161673",7.10509286904762
"ACT9_M_161674",7.6706386474359
"ACT9_M_161675",7.00353794444445
"ACT9_M_161676",7.53128091666667
"ACT9_M_161677",7.17322819444444
"ACT9_M_161678",7.17322819444444
"ACT9_M_161679",6.628403875
"ACT9_M_161680",7.25847154761905
"ACT9_M_161681",7.08695184188034
"ACT9_M_161682",7.01812731410257
"ACT9_M_161683",7.04913572053531
"ACT9_M_161684",7.02621882893414
"ACT9_M_161685",6.99225072053531
"ACT9_M_161686",6.97647925
"ACT9_M_161687",6.71812452777778
"ACT9_M_161688",6.99069719444444
"ACT9_M_161689",6.76227485087719
"ACT9_M_161690",7.17572732893414
"ACT9_M_161691",7.70463589250381
"ACT9_M_161692",6.85215219805936
"ACT9_M_161693",6.80227299831309
"ACT9_M_161694",6.91696368421053
"ACT9_M_161695",7.11451833333333
"ACT9_M_161696",6.74408351923077
"ACT9_M_161705",5.57661868650794
"ACT9_M_161707",6.36333597328074
"ACT9_M_161708",7.10929011172161
"ACT9_M_161709",6.71869416666667
"ACT9_M_161710",7.48404856013431
"ACT9_M_161711",6.63742666666667
"ACT9_M_161712",6.54078455555556
"ACT9_M_161713",7.57978359188034
"ACT9_M_161714",6.98679044752388
"ACT9_M_161719",5.73088775
"ACT9_M_161720",7.48775285576923
"ACT9_M_161721",7.20287866666667
"ACT9_M_161722",7.18728245238095
"ACT9_M_161723",6.44134743363499
"ACT9_M_161724",6.14327123919055
"ACT9_M_161725",6.08900483333333
"ACT9_M_161726",5.68125656854257
"ACT9_M_161727",6.90693228314659
"ACT9_M_161728",6.90964551208432
"ACT9_M_161729",7.43329468539916
"ACT9_M_161759",6.63450251556777
"ACT9_M_161760",6.55695936931043
"ACT9_M_161762",6.73986571934928
"ACT9_M_161765",6.25001325933707
"ACT9_M_161767",6.45798735457516
"ACT9_M_161769",6.23424885457517
"ACT9_M_161770",7.31723307252388
"ACT9_M_161771",5.79162318627451
"ACT9_M_161772",7.78568985335052
"ACT9_M_161773",7.15989290489795
"ACT9_M_161774",6.07148485587121
"ACT9_M_161775",6.26333352754435
"ACT9_M_161776",6.4521289047619
"ACT9_M_161777",5.1198020530303
"ACT9_M_161778",6.7227385236871
"ACT9_M_161779",6.74478243627451
"ACT9_M_161783",5.61318636695906
"ACT9_M_161784",5.63932030952381
"ACT9_M_161786",5.65056352380953
"ACT9_M_161787",5.39514187878788
"ACT9_M_161788",5.64842529924242
"ACT9_M_161789",6.35120614285714
"ACT9_M_161791",5.96760004365079
"ACT9_M_161793",5.59418580916306
"ACT9_M_161795",5.857993
"ACT9_M_161796",5.84017748809524
"ACT9_M_161797",5.40626887112887
"ACT9_M_161798",5.23548386471861
"ACT9_M_161799",5.60707597979798
"ACT9_M_161816",6.0704719047619
"ACT9_M_161817",5.39176093849206
"ACT9_M_161818",5.75628788888889
"ACT9_M_161819",6.02238208333333
"ACT9_M_161820",5.55832912906538
"ACT9_M_161821",5.40715305150812
"ACT9_M_161822",5.41148134533985
"ACT9_M_161833",5.00960634582084
"ACT9_M_161834",5.82208922222222
"ACT9_M_161852",6.70820722557998
"ACT9_M_161853",7.2818740952381
"ACT9_M_161854",7.50442098412698
"ACT9_M_161855",7.1870180381971
"ACT9_M_161856",6.44399478510379
"ACT9_M_161857",7.02683151190476
"ACT9_M_161858",6.35583222557997
"ACT9_M_161859",6.93942191108891
"ACT9_M_161860",7.1284891984127
"ACT9_M_161861",5.98443858966769
"ACT9_M_161862",6.46292732905983
"ACT9_M_161863",6.93374566666667
"ACT9_M_161864",6.50076716239316
"ACT9_M_161870",6.45598801984127
"ACT9_M_161871",6.19151390476191
"ACT9_M_161872",6.60238978855519
"ACT9_M_161873",6.44931510587121
"ACT9_M_161874",6.48432181740136
"ACT9_M_161875",6.286552
"ACT9_M_161876",6.99368514285714
"ACT9_M_161877",5.946043
"ACT9_M_161878",6.83917773015873
"ACT9_M_161879",6.43550992933007
"ACT9_M_161880",6.81602507949309
"ACT9_M_161881",6.295583
"ACT9_M_161882",6.45593788888889
"ACT9_M_161883",5.67503002190171
"ACT9_M_161884",6.89938283058608
"ACT9_M_161885",6.38707761904762
"ACT9_M_161886",6.28004345710784
"ACT9_M_161887",6.51736266666667
"ACT9_M_161888",6.66198952222222
"ACT9_M_161889",6.51112622222222
"ACT9_M_161890",6.52350192158883
"ACT9_M_161891",5.83452337535173
"ACT9_M_161892",6.24254581196581
"ACT9_M_161893",5.97936489916126
"ACT9_M_161894",5.92162543529351
"ACT9_M_161895",6.6929730952381
"ACT9_M_161896",6.06401886904762
"ACT9_M_161897",6.57147791414835
"ACT9_M_161898",6.66449505555555
"ACT9_M_161899",6.51682284139785
"ACT9_M_161900",6.7110605
"ACT9_M_161901",6.89269380934657
"ACT9_M_161902",5.53216659916125
"ACT9_M_161903",5.8291484954816
"ACT9_M_161904",5.90299536904762
"ACT9_M_161905",6.79364650789835
"ACT9_M_161906",6.53233713888889
"ACT9_M_161907",6.41511538888889
"ACT9_M_161908",6.46077250770308
"ACT9_M_161909",6.52918578021978
"ACT9_M_161910",6.68938017605312
"ACT9_M_161911",6.69640142953538
"ACT9_M_161912",6.0277456025641
"ACT9_M_161913",6.35292655128205
"ACT9_M_161914",6.39379693452381
"ACT9_M_161915",6.52208011996337
"ACT9_M_161916",6.58425261851157
"ACT9_M_161917",6.51307471611722
"ACT9_M_161918",6.43725963888889
"ACT9_M_161919",6.27719992460318
"ACT9_M_161920",6.42317164102564
"ACT9_M_161921",6.68146379761905
"ACT9_M_161922",6.43725963888889
"ACT9_M_161923",6.42317164102564
"ACT9_M_161924",6.42317164102564
"ACT9_M_161927",6.17934784139785
"ACT9_M_161928",6.21320809294872
"ACT9_M_161930",6.72421089102564
"ACT9_M_161931",6.74329867787115
"ACT9_M_161932",6.81485918269231
"ACT9_M_161933",6.84371176602564
"ACT9_M_161934",7.00635177884616
"ACT9_M_161935",6.63672820598118
"ACT9_M_161936",6.88191062578781
"ACT9_M_161937",6.35355300806452
"ACT9_M_161938",6.50395039215686
"ACT9_M_161939",6.41889857359307
"ACT9_M_161940",5.93540649475525
"ACT9_M_161986",5.99332925
"ACT9_M_162009",6.56523468240093
"ACT9_M_162014",6.33471564726287
"ACT9_M_162015",6.33471564726287
"ACT9_M_162016",6.29261511621712
"ACT9_M_162017",6.4518203990454
"ACT9_M_162018",6.17652564434524
"ACT9_M_162019",6.10451736309524
"ACT9_M_162020",6.27818161458333
"ACT9_M_162021",5.774921125
"ACT9_M_162022",6.00014137240829
"ACT9_M_162025",6.69807814000478
"ACT9_M_162026",6.67642622619047
"ACT9_M_162045",7.09561832203907
"ACT9_M_162046",6.86505235450014
"ACT9_M_162047",7.05270558893238
"ACT9_M_162048",7.17531305935085
